timestamp,x,y,z,phi,theta,psi,u,v,w,p,q,r,tau_X,tau_Y,tau_Z,tau_K,tau_M,tau_N,D_u,D_v,D_w,dist_u,dist_v,pwm_1,thrust_1,pwm_2,thrust_2,pwm_3,thrust_3,pwm_4,thrust_4,pwm_5,thrust_5,pwm_6,thrust_6,pwm_7,thrust_7,pwm_8,thrust_8
1.26000,0.09426,-0.01881,-0.00068,0.00000,0.02727,0.00000,0.10862,0.03113,-0.00134,-0.00000,0.11659,0.00000,0.00000,4.79327,-0.15565,0.00000,0.18202,0.00000,3.13481,0.17659,-0.04334,1.73486,-1.06680,1489.30094,0.00000,1603.23922,3.38935,1489.30094,0.00000,1603.23922,3.38935,1533.83066,0.36396,1533.83066,0.36396,1466.16934,-0.28613,1466.16934,-0.28613
1.28000,0.09644,-0.01814,-0.00076,0.00000,0.02967,0.00000,0.10898,0.03371,-0.00142,-0.00000,0.11998,0.00000,0.00000,4.80296,-0.15877,0.00000,0.18567,0.00000,3.15151,0.21026,-0.04577,1.75781,-1.08207,1490.58611,0.00000,1603.34357,3.39621,1490.58611,0.00000,1603.34357,3.39621,1534.16779,0.37125,1534.16779,0.37125,1465.83221,-0.29186,1465.83221,-0.29186
1.30000,0.09862,-0.01741,-0.00086,0.00000,0.03213,0.00000,0.10932,0.03625,-0.00149,-0.00000,0.12305,0.00000,0.00000,4.80777,-0.16184,0.00000,0.18926,0.00000,3.16749,0.24652,-0.04822,1.78046,-1.09744,1491.92016,0.00000,1603.39533,3.39961,1491.92016,0.00000,1603.39533,3.39961,1534.49617,0.37842,1534.49617,0.37842,1465.50383,-0.29750,1465.50383,-0.29750
1.32000,0.10082,-0.01664,-0.00096,0.00000,0.03464,0.00000,0.10965,0.03876,-0.00156,-0.00000,0.12581,0.00000,0.00000,4.80775,-0.16485,0.00000,0.19278,0.00000,3.18277,0.28517,-0.05068,1.80294,-1.11176,1493.30249,0.00000,1603.39505,3.39959,1493.30249,0.00000,1603.39505,3.39959,1534.81572,0.38546,1534.81572,0.38546,1465.18428,-0.30303,1465.18428,-0.30303
1.34000,0.10301,-0.01581,-0.00107,0.00000,0.03721,0.00000,0.10996,0.04122,-0.00163,-0.00000,0.12825,0.00000,0.00000,4.80294,-0.16781,0.00000,0.19623,0.00000,3.19737,0.32599,-0.05316,1.82481,-1.12579,1494.73246,0.00000,1603.34332,3.39619,1494.73246,0.00000,1603.34332,3.39619,1535.12636,0.39237,1535.12636,0.39237,1464.87364,-0.30847,1464.87364,-0.30847
1.36000,0.10521,-0.01494,-0.00119,0.00000,0.03982,0.00000,0.11026,0.04363,-0.00170,-0.00000,0.13039,0.00000,0.00000,4.79341,-0.17070,0.00000,0.19962,0.00000,3.21134,0.36872,-0.05565,1.84611,-1.13909,1496.20935,0.00000,1603.24079,3.38945,1496.20935,0.00000,1603.24079,3.38945,1535.42801,0.39914,1535.42801,0.39914,1464.57199,-0.31379,1464.57199,-0.31379
1.38000,0.10742,-0.01402,-0.00131,0.00000,0.04246,0.00000,0.11054,0.04598,-0.00178,-0.00000,0.13222,0.00000,0.00000,4.77925,-0.17353,0.00000,0.20293,0.00000,3.22468,0.41310,-0.05815,1.86699,-1.15221,1497.73244,0.00000,1603.08813,3.37944,1497.73244,0.00000,1603.08813,3.37944,1535.72058,0.40576,1535.72058,0.40576,1464.27942,-0.31899,1464.27942,-0.31899
1.40000,0.10964,-0.01305,-0.00144,0.00000,0.04514,0.00000,0.11081,0.04827,-0.00185,-0.00000,0.13375,0.00000,0.00000,4.76053,-0.17630,0.00000,0.20616,0.00000,3.23743,0.45884,-0.06066,1.88733,-1.16461,1499.30095,0.00000,1602.88608,3.36620,1499.30095,0.00000,1602.88608,3.36620,1536.00402,0.41222,1536.00402,0.41222,1463.99598,-0.32407,1463.99598,-0.32407
1.42000,0.11185,-0.01204,-0.00158,0.00000,0.04784,0.00000,0.11107,0.05049,-0.00192,-0.00000,0.13500,0.00000,0.00000,4.73736,-0.17899,0.00000,0.20931,0.00000,3.24962,0.50563,-0.06318,1.90742,-1.17694,1500.91406,0.00000,1602.63540,3.34982,1500.91406,0.00000,1602.63540,3.34982,1536.27823,0.41852,1536.27823,0.41852,1463.72177,-0.32903,1463.72177,-0.32903
1.44000,0.11407,-0.01099,-0.00173,0.00000,0.05055,0.00000,0.11132,0.05263,-0.00200,-0.00000,0.13596,0.00000,0.00000,4.70985,-0.18161,0.00000,0.21238,0.00000,3.26125,0.55318,-0.06570,1.92696,-1.18866,1502.57088,0.00000,1602.33690,3.33036,1502.57088,0.00000,1602.33690,3.33036,1536.54316,0.42466,1536.54316,0.42466,1463.45684,-0.33385,1463.45684,-0.33385
1.46000,0.11630,-0.00990,-0.00188,0.00000,0.05329,0.00000,0.11155,0.05470,-0.00207,-0.00000,0.13665,0.00000,0.00000,4.67810,-0.18416,0.00000,0.21536,0.00000,3.27237,0.60115,-0.06823,1.94598,-1.20033,1504.27053,0.00000,1601.99144,3.30792,1504.27053,0.00000,1601.99144,3.30792,1536.79874,0.43062,1536.79874,0.43062,1463.20126,-0.33854,1463.20126,-0.33854
1.48000,0.11853,-0.00876,-0.00204,0.00000,0.05603,0.00000,0.11178,0.05668,-0.00214,-0.00000,0.13707,0.00000,0.00000,4.64225,-0.18664,0.00000,0.21825,0.00000,3.28298,0.64924,-0.07076,1.96459,-1.21185,1506.01206,0.00000,1601.59991,3.28257,1506.01206,0.00000,1601.59991,3.28257,1537.04489,0.43640,1537.04489,0.43640,1462.95511,-0.34308,1462.95511,-0.34308
1.50000,0.12076,-0.00759,-0.00221,0.00000,0.05877,0.00000,0.11199,0.05857,-0.00222,-0.00000,0.13724,0.00000,0.00000,4.60244,-0.18903,0.00000,0.22105,0.00000,3.29311,0.69712,-0.07329,1.98192,-1.22258,1507.79447,0.00000,1601.16325,3.25441,1507.79447,0.00000,1601.16325,3.25441,1537.28156,0.44199,1537.28156,0.44199,1462.71844,-0.34748,1462.71844,-0.34748
1.52000,0.12300,-0.00639,-0.00239,0.00000,0.06152,0.00000,0.11220,0.06038,-0.00229,-0.00000,0.13717,0.00000,0.00000,4.55879,-0.19134,0.00000,0.22375,0.00000,3.30278,0.74448,-0.07582,1.99936,-1.23260,1509.61674,0.00000,1600.68243,3.22355,1509.61674,0.00000,1600.68243,3.22355,1537.50869,0.44739,1537.50869,0.44739,1462.49131,-0.35173,1462.49131,-0.35173
1.54000,0.12524,-0.00514,-0.00257,0.00000,0.06425,0.00000,0.11239,0.06209,-0.00236,-0.00000,0.13686,0.00000,0.00000,4.51146,-0.19356,0.00000,0.22636,0.00000,3.31201,0.79104,-0.07835,2.01648,-1.24291,1511.47781,0.00000,1600.15845,3.19009,1511.47781,0.00000,1600.15845,3.19009,1537.72622,0.45260,1537.72622,0.45260,1462.27378,-0.35582,1462.27378,-0.35582
1.56000,0.12749,-0.00387,-0.00277,0.00000,0.06698,0.00000,0.11258,0.06370,-0.00243,-0.00000,0.13632,0.00000,0.00000,4.46061,-0.19570,0.00000,0.22886,0.00000,3.32082,0.83648,-0.08087,2.03281,-1.25268,1513.37658,0.00000,1599.59236,3.15413,1513.37658,0.00000,1599.59236,3.15413,1537.93408,0.45760,1537.93408,0.45760,1462.06592,-0.35975,1462.06592,-0.35975
1.58000,0.12973,-0.00257,-0.00297,0.00000,0.06969,0.00000,0.11275,0.06522,-0.00251,-0.00000,0.13557,0.00000,0.00000,4.40639,-0.19775,0.00000,0.23125,0.00000,3.32923,0.88055,-0.08339,2.04927,-1.26254,1515.31192,0.00000,1598.98525,3.11579,1515.31192,0.00000,1598.98525,3.11579,1538.13224,0.46239,1538.13224,0.46239,1461.86776,-0.36352,1461.86776,-0.36352
1.60000,0.13198,-0.00123,-0.00318,0.00000,0.07238,0.00000,0.11292,0.06664,-0.00258,-0.00000,0.13461,0.00000,0.00000,4.34897,-0.19971,0.00000,0.23355,0.00000,3.33725,0.92298,-0.08590,2.06516,-1.27217,1517.28265,0.00000,1598.33823,3.07519,1517.28265,0.00000,1598.33823,3.07519,1538.32063,0.46697,1538.32063,0.46697,1461.67937,-0.36712,1461.67937,-0.36712
1.62000,0.13423,0.00013,-0.00339,0.00000,0.07505,0.00000,0.11308,0.06795,-0.00265,-0.00000,0.13345,0.00000,0.00000,4.28853,-0.20158,0.00000,0.23573,0.00000,3.34490,0.96354,-0.08840,2.08077,-1.28098,1519.28757,0.00000,1597.65246,3.03245,1519.28757,0.00000,1597.65246,3.03245,1538.49922,0.47134,1538.49922,0.47134,1461.50078,-0.37055,1461.50078,-0.37055
1.64000,0.13649,0.00151,-0.00362,0.00000,0.07770,0.00000,0.11323,0.06917,-0.00272,-0.00000,0.13210,0.00000,0.00000,4.22523,-0.20335,0.00000,0.23780,0.00000,3.35221,1.00201,-0.09088,2.09636,-1.28924,1521.32544,0.00000,1596.92912,2.98769,1521.32544,0.00000,1596.92912,2.98769,1538.66795,0.47548,1538.66795,0.47548,1461.33205,-0.37380,1461.33205,-0.37380
1.66000,0.13875,0.00292,-0.00385,0.00000,0.08031,0.00000,0.11338,0.07028,-0.00279,-0.00000,0.13057,0.00000,0.00000,4.15926,-0.20502,0.00000,0.23976,0.00000,3.35917,1.03819,-0.09335,2.11119,-1.29794,1523.39500,0.00000,1596.16942,2.94104,1523.39500,0.00000,1596.16942,2.94104,1538.82678,0.47939,1538.82678,0.47939,1461.17322,-0.37688,1461.17322,-0.37688
1.68000,0.14100,0.00434,-0.00409,0.00000,0.08288,0.00000,0.11352,0.07101,-0.00286,-0.00000,0.12886,0.00000,0.00000,3.79848,-0.20660,0.00000,0.24160,0.00000,3.36581,1.07191,-0.09581,2.12598,-1.30559,1525.49495,0.20670,1595.37462,2.89263,1525.49495,0.20670,1595.37462,2.89263,1538.97567,0.48307,1538.97567,0.48307,1461.02433,-0.37978,1461.02433,-0.37978
1.70000,0.14326,0.00577,-0.00433,0.00000,0.08542,0.00000,0.11365,0.07158,-0.00293,-0.00000,0.12699,0.00000,0.00000,3.67685,-0.20807,0.00000,0.24332,0.00000,3.37214,1.09405,-0.09825,2.14056,-1.31355,1527.62395,0.24266,1594.54599,2.84258,1527.62395,0.24266,1594.54599,2.84258,1539.11458,0.48652,1539.11458,0.48652,1460.88542,-0.38249,1460.88542,-0.38249
1.72000,0.14553,0.00721,-0.00459,0.00000,0.08792,0.00000,0.11378,0.07202,-0.00300,-0.00000,0.12496,0.00000,0.00000,3.54827,-0.20945,0.00000,0.24493,0.00000,3.37819,1.11198,-0.10067,2.15511,-1.32166,1529.78065,0.28203,1593.68484,2.79104,1529.78065,0.28203,1593.68484,2.79104,1539.24348,0.48974,1539.24348,0.48974,1460.75652,-0.38501,1460.75652,-0.38501
1.74000,0.14779,0.00865,-0.00485,0.00000,0.09038,0.00000,0.11390,0.07230,-0.00307,-0.00000,0.12277,0.00000,0.00000,3.41282,-0.21072,0.00000,0.24642,0.00000,3.38394,1.12549,-0.10307,2.16851,-1.32932,1531.96367,0.32489,1592.79249,2.73812,1531.96367,0.32489,1592.79249,2.73812,1539.36234,0.49271,1539.36234,0.49271,1460.63766,-0.38735,1460.63766,-0.38735
1.76000,0.15005,0.01010,-0.00512,0.00000,0.09279,0.00000,0.11401,0.07244,-0.00313,-0.00000,0.12043,0.00000,0.00000,3.27057,-0.21188,0.00000,0.24778,0.00000,3.38944,1.13444,-0.10544,2.18231,-1.33680,1534.17160,0.37133,1591.87031,2.68397,1534.17160,0.37133,1591.87031,2.68397,1539.47112,0.49543,1539.47112,0.49543,1460.52888,-0.38949,1460.52888,-0.38949
1.78000,0.15232,0.01155,-0.00539,0.00000,0.09515,0.00000,0.11412,0.07242,-0.00320,-0.00000,0.11795,0.00000,0.00000,3.12160,-0.21294,0.00000,0.24902,0.00000,3.39467,1.13869,-0.10779,2.19537,-1.34443,1536.40300,0.42141,1590.91968,2.62871,1536.40300,0.42141,1590.91968,2.62871,1539.56979,0.49791,1539.56979,0.49791,1460.43021,-0.39144,1460.43021,-0.39144
1.80000,0.15459,0.01300,-0.00567,0.00000,0.09745,0.00000,0.11422,0.07225,-0.00327,-0.00000,0.11534,0.00000,0.00000,2.96601,-0.21390,0.00000,0.25014,0.00000,3.39966,1.13815,-0.11012,2.20827,-1.35191,1538.65642,0.47519,1589.94201,2.57248,1538.65642,0.47519,1589.94201,2.57248,1539.65833,0.50015,1539.65833,0.50015,1460.34167,-0.39320,1460.34167,-0.39320
1.82000,0.15686,0.01443,-0.00596,0.00000,0.09970,0.00000,0.11432,0.07192,-0.00333,-0.00000,0.11259,0.00000,-0.00000,2.80391,-0.21474,0.00000,0.25113,0.00000,3.40442,1.13278,-0.11241,2.22106,-1.35916,1540.93038,0.53274,1588.93872,2.51541,1540.93038,0.53274,1588.93872,2.51541,1539.73673,0.50212,1539.73673,0.50212,1460.26327,-0.39475,1460.26327,-0.39475
1.84000,0.15913,0.01586,-0.00626,0.00000,0.10190,0.00000,0.11441,0.07144,-0.00339,-0.00000,0.10971,0.00000,0.00000,2.63542,-0.21548,0.00000,0.25199,0.00000,3.40895,1.12255,-0.11468,2.23363,-1.36604,1543.22338,0.59411,1587.91126,2.45763,1543.22338,0.59411,1587.91126,2.45763,1539.80494,0.50385,1539.80494,0.50385,1460.19506,-0.39611,1460.19506,-0.39611
1.86000,0.16140,0.01728,-0.00656,0.00000,0.10403,0.00000,0.11450,0.07080,-0.00346,-0.00000,0.10671,0.00000,-0.00000,2.46065,-0.21611,0.00000,0.25272,0.00000,3.41328,1.10749,-0.11691,2.24622,-1.37270,1545.53390,0.65932,1586.86111,2.39926,1545.53390,0.65932,1586.86111,2.39926,1539.86297,0.50532,1539.86297,0.50532,1460.13703,-0.39726,1460.13703,-0.39726
1.88000,0.16367,0.01868,-0.00687,0.00000,0.10611,0.00000,0.11459,0.06999,-0.00352,-0.00000,0.10359,0.00000,0.00000,2.27975,-0.21663,0.00000,0.25333,0.00000,3.41739,1.08764,-0.11911,2.25860,-1.37923,1547.86040,0.72842,1585.78975,2.34044,1547.86040,0.72842,1585.78975,2.34044,1539.91080,0.50653,1539.91080,0.50653,1460.08920,-0.39822,1460.08920,-0.39822
1.90000,0.16594,0.02006,-0.00718,0.00000,0.10811,0.00000,0.11467,0.06903,-0.00358,-0.00000,0.10034,0.00000,0.00000,2.09286,-0.21704,0.00000,0.25381,0.00000,3.42132,1.06311,-0.12127,2.27004,-1.38571,1550.20132,0.80142,1584.69869,2.28129,1550.20132,0.80142,1584.69869,2.28129,1539.94841,0.50749,1539.94841,0.50749,1460.05159,-0.39897,1460.05159,-0.39897
1.92000,0.16822,0.02142,-0.00750,0.00000,0.11005,0.00000,0.11475,0.06790,-0.00364,-0.00000,0.09699,0.00000,0.00000,1.90014,-0.21734,0.00000,0.25416,0.00000,3.42506,1.03401,-0.12340,2.28177,-1.39208,1552.55511,0.87833,1583.58943,2.22193,1552.55511,0.87833,1583.58943,2.22193,1539.97579,0.50818,1539.97579,0.50818,1460.02421,-0.39952,1460.02421,-0.39952
1.94000,0.17049,0.02275,-0.00783,0.00000,0.11192,0.00000,0.11482,0.06661,-0.00370,-0.00000,0.09352,0.00000,0.00000,1.70174,-0.21752,0.00000,0.25437,0.00000,3.42863,1.00052,-0.12548,2.29324,-1.39856,1554.92018,0.95916,1582.46353,2.16247,1554.92018,0.95916,1582.46353,2.16247,1539.99293,0.50862,1539.99293,0.50862,1460.00707,-0.39986,1460.00707,-0.39986
1.96000,0.17277,0.02405,-0.00816,0.00000,0.11372,0.00000,0.11489,0.06515,-0.00375,-0.00000,0.08994,0.00000,-0.00000,1.49786,-0.21760,0.00000,0.25446,0.00000,3.43202,0.96284,-0.12753,2.30439,-1.40490,1557.29493,1.04390,1581.32252,2.10305,1557.29493,1.04390,1581.32252,2.10305,1539.99984,0.50880,1539.99984,0.50880,1460.00016,-0.40000,1460.00016,-0.40000
1.98000,0.17504,0.02532,-0.00850,0.00000,0.11545,0.00000,0.11496,0.06353,-0.00381,-0.00000,0.08626,0.00000,0.00000,1.28866,-0.21756,0.00000,0.25442,0.00000,3.43526,0.92120,-0.12953,2.31542,-1.41131,1559.67775,1.13254,1580.16797,2.04376,1559.67775,1.13254,1580.16797,2.04376,1539.99651,0.50871,1539.99651,0.50871,1460.00349,-0.39993,1460.00349,-0.39993
2.00000,0.17731,0.02656,-0.00896,0.00000,0.11807,0.00000,0.11502,0.06174,-0.01015,-0.00000,0.13096,0.00000,-0.00000,1.07434,-10.17426,0.00000,1.13923,0.00000,3.43834,0.87588,-0.13149,2.32650,-1.41730,1562.06703,1.22504,1579.00143,1.98471,1562.06703,1.22504,1579.00143,1.98471,1619.98294,4.57790,1619.98294,4.57790,1540.01706,0.50923,1540.01706,0.50923
2.02000,0.17955,0.02775,-0.00956,0.00000,0.12153,0.00000,0.11508,0.05978,-0.01634,-0.00000,0.17313,0.00000,-0.00000,0.85510,-10.17184,0.00000,1.13855,0.00000,3.44128,0.82720,-0.36260,2.33713,-1.42329,1564.46115,1.32137,1577.82449,1.92602,1564.46115,1.32137,1577.82449,1.92602,1619.95914,4.57608,1619.95914,4.57608,1540.04086,0.50984,1540.04086,0.50984
2.04000,0.18178,0.02891,-0.01028,0.00000,0.12577,0.00000,0.11514,0.05765,-0.02238,-0.00000,0.21195,0.00000,0.00000,0.63115,-10.16839,0.00000,1.13758,0.00000,3.44408,0.77551,-0.60308,2.34743,-1.42909,1566.85847,1.42148,1576.63873,1.86777,1566.85847,1.42148,1576.63873,1.86777,1619.92511,4.57349,1619.92511,4.57349,1540.07489,0.51071,1540.07489,0.51071
2.06000,0.18400,0.03001,-0.01113,0.00000,0.13070,0.00000,0.11520,0.05534,-0.02826,-0.00000,0.24685,0.00000,0.00000,0.40271,-10.16389,0.00000,1.13632,0.00000,3.44675,0.72119,-0.85161,2.35755,-1.43516,1569.25736,1.52531,1575.44573,1.81007,1569.25736,1.52531,1575.44573,1.81007,1619.88085,4.57011,1619.88085,4.57011,1540.11915,0.51184,1540.11915,0.51184
2.08000,0.18620,0.03107,-0.01211,0.00000,0.13625,0.00000,0.11525,0.05286,-0.03397,-0.00000,0.27746,0.00000,0.00000,0.17000,-10.15837,0.00000,1.13477,0.00000,3.44929,0.66468,-1.10689,2.36761,-1.44079,1571.65618,1.63281,1574.24709,1.75302,1571.65618,1.63281,1574.24709,1.75302,1619.82639,4.56596,1619.82639,4.56596,1540.17361,0.51323,1540.17361,0.51323
2.10000,0.18837,0.03208,-0.01320,0.00000,0.14233,0.00000,0.11530,0.05021,-0.03952,-0.00000,0.30369,0.00000,-0.00000,-0.06674,-10.15183,0.00000,1.13292,0.00000,3.45171,0.60645,-1.36760,2.37747,-1.44666,1574.05328,1.74388,1573.04441,1.69668,1574.05328,1.74388,1573.04441,1.69668,1619.76173,4.56103,1619.76173,4.56103,1540.23827,0.51488,1540.23827,0.51488
2.12000,0.19053,0.03302,-0.01442,0.00000,0.14884,0.00000,0.11535,0.04737,-0.04489,-0.00000,0.32562,0.00000,0.00000,-0.30728,-10.14426,0.00000,1.13079,0.00000,3.45401,0.54702,-1.63248,2.38764,-1.45260,1576.44703,1.85844,1571.83928,1.64116,1576.44703,1.85844,1571.83928,1.64116,1619.68689,4.55533,1619.68689,4.55533,1540.31311,0.51680,1540.31311,0.51680
2.14000,0.19266,0.03391,-0.01575,0.00000,0.15571,0.00000,0.11539,0.04435,-0.05009,-0.00000,0.34349,0.00000,0.00000,-0.55136,-10.13569,0.00000,1.12837,0.00000,3.45621,0.48694,-1.90029,2.39745,-1.45822,1578.83577,1.97640,1570.63329,1.58652,1578.83577,1.97640,1570.63329,1.58652,1619.60189,4.54887,1619.60189,4.54887,1540.39811,0.51898,1540.39811,0.51898
2.16000,0.19477,0.03473,-0.01720,0.00000,0.16286,0.00000,0.11543,0.04114,-0.05511,-0.00000,0.35764,0.00000,0.00000,-0.79874,-10.12612,0.00000,1.12566,0.00000,3.45830,0.42683,-2.16985,2.40678,-1.46378,1581.21788,2.09764,1569.42805,1.53284,1581.21788,2.09764,1569.42805,1.53284,1619.50676,4.54163,1619.50676,4.54163,1540.49324,0.52143,1540.49324,0.52143
2.18000,0.19686,0.03549,-0.01876,0.00000,0.17023,0.00000,0.11548,0.03775,-0.05996,-0.00000,0.36847,0.00000,-0.00000,-1.04915,-10.11555,0.00000,1.12266,0.00000,3.46029,0.36734,-2.44002,2.41595,-1.46962,1583.59171,2.22205,1568.22513,1.48018,1583.59171,2.22205,1568.22513,1.48018,1619.40151,4.53364,1619.40151,4.53364,1540.59849,0.52414,1540.59849,0.52414
2.20000,0.19892,0.03617,-0.02042,0.00000,0.17776,0.00000,0.11551,0.03416,-0.06463,-0.00000,0.37638,0.00000,0.00000,-1.30233,-10.10401,0.00000,1.11937,0.00000,3.46219,0.30920,-2.70975,2.42547,-1.47515,1585.95562,2.34950,1567.02614,1.42862,1585.95562,2.34950,1567.02614,1.42862,1619.28617,4.52488,1619.28617,4.52488,1540.71383,0.52712,1540.71383,0.52712
2.22000,0.20095,0.03678,-0.02219,0.00000,0.18539,0.00000,0.11555,0.03037,-0.06912,-0.00000,0.38177,0.00000,0.00000,-1.55799,-10.09150,0.00000,1.11580,0.00000,3.46400,0.25319,-2.97804,2.43442,-1.48086,1588.30800,2.47986,1565.83264,1.37819,1588.30800,2.47986,1565.83264,1.37819,1619.16078,4.51537,1619.16078,4.51537,1540.83922,0.53037,1540.83922,0.53037
2.24000,0.20295,0.03731,-0.02406,0.00000,0.19309,0.00000,0.11559,0.02638,-0.07343,-0.00000,0.38500,0.00000,-0.00000,-1.81587,-10.07803,0.00000,1.11194,0.00000,3.46572,0.20014,-3.24395,2.44328,-1.48639,1590.64722,2.61298,1564.64621,1.32896,1590.64722,2.61298,1564.64621,1.32896,1619.02536,4.50512,1619.02536,4.50512,1540.97464,0.53390,1540.97464,0.53390
2.26000,0.20492,0.03775,-0.02603,0.00000,0.20082,0.00000,0.11562,0.02218,-0.07757,-0.00000,0.38640,0.00000,0.00000,-2.07568,-10.06362,0.00000,1.10780,0.00000,3.46736,0.15098,-3.50663,2.45202,-1.49201,1592.97168,2.74871,1563.46842,1.28098,1592.97168,2.74871,1563.46842,1.28098,1618.87995,4.49412,1618.87995,4.49412,1541.12005,0.53769,1541.12005,0.53769
2.28000,0.20686,0.03810,-0.02809,0.00000,0.20855,0.00000,0.11565,0.01776,-0.08154,-0.00000,0.38627,0.00000,-0.00000,-2.33712,-10.04828,0.00000,1.10337,0.00000,3.46892,0.10671,-3.76532,2.46026,-1.49787,1595.27977,2.88688,1562.30081,1.23428,1595.27977,2.88688,1562.30081,1.23428,1618.72459,4.48238,1618.72459,4.48238,1541.27541,0.54176,1541.27541,0.54176
2.30000,0.20877,0.03837,-0.03023,0.00000,0.21624,0.00000,0.11568,0.01312,-0.08534,-0.00000,0.38484,0.00000,0.00000,-2.59991,-10.03204,0.00000,1.09866,-0.00000,3.47041,0.06843,-4.01930,2.46843,-1.50360,1597.56991,3.02732,1561.14493,1.18891,1597.56991,3.02732,1561.14493,1.18891,1618.55932,4.46991,1618.55932,4.46991,1541.44068,0.54611,1541.44068,0.54611
2.32000,0.21065,0.03853,-0.03247,0.00000,0.22389,0.00000,0.11571,0.00825,-0.08896,-0.00000,0.38233,0.00000,0.00000,-2.86375,-10.01489,0.00000,1.09367,0.00000,3.47182,0.03734,-4.26796,2.47656,-1.50936,1599.84054,3.16987,1560.00231,1.14489,1599.84054,3.16987,1560.00231,1.14489,1618.38417,4.45671,1618.38417,4.45671,1541.61583,0.55074,1541.61583,0.55074
2.34000,0.21250,0.03859,-0.03479,0.00000,0.23147,0.00000,0.11574,0.00313,-0.09243,-0.00000,0.37891,0.00000,0.00000,-3.12833,-9.99688,0.00000,1.08840,-0.00000,3.47317,0.01476,-4.51074,2.48479,-1.51502,1602.09008,3.31432,1558.87446,1.10225,1602.09008,3.31432,1558.87446,1.10225,1618.19920,4.44279,1618.19920,4.44279,1541.80080,0.55564,1541.80080,0.55564
2.36000,0.21431,0.03855,-0.03718,0.00000,0.23896,0.00000,0.11577,-0.00223,-0.09573,-0.00000,0.37473,-0.00000,0.00000,-3.39335,-9.97800,0.00000,1.08285,-0.00000,3.47446,0.00213,-4.74717,2.49267,-1.52044,1604.31699,3.46049,1557.76288,1.06102,1604.31699,3.46049,1557.76288,1.06102,1618.00445,4.42817,1618.00445,4.42817,1541.99555,0.56083,1541.99555,0.56083
2.38000,0.21609,0.03839,-0.03965,0.00000,0.24636,0.00000,0.11579,-0.00785,-0.09887,-0.00000,0.36989,-0.00000,-0.00000,-3.65851,-9.95828,0.00000,1.07703,-0.00000,3.47568,-0.00108,-4.97684,2.50038,-1.52610,1606.51976,3.60817,1556.66905,1.02122,1606.51976,3.60817,1556.66905,1.02122,1617.79997,4.41283,1617.79997,4.41283,1542.20003,0.56631,1542.20003,0.56631
2.40000,0.21784,0.03812,-0.04219,0.00000,0.25365,0.00000,0.11582,-0.01373,-0.10187,-0.00000,0.36451,-0.00000,0.00000,-3.92348,-9.93775,0.00000,1.07093,0.00000,3.47684,-0.01338,-5.19942,2.50835,-1.53178,1608.69688,3.75717,1555.59443,0.98286,1608.69688,3.75717,1555.59443,0.98286,1617.58582,4.39680,1617.58582,4.39680,1542.41418,0.57207,1542.41418,0.57207
2.42000,0.21956,0.03772,-0.04480,0.00000,0.26083,0.00000,0.11584,-0.01984,-0.10471,-0.00000,0.35866,-0.00000,0.00000,-4.18796,-9.91641,0.00000,1.06455,-0.00000,3.47795,-0.04090,-5.41462,2.51620,-1.53752,1610.84686,3.90727,1554.54045,0.94594,1610.84686,3.90727,1554.54045,0.94594,1617.36204,4.38008,1617.36204,4.38008,1542.63796,0.57812,1542.63796,0.57812
2.44000,0.22124,0.03720,-0.04747,0.00000,0.26787,0.00000,0.11586,-0.02617,-0.10740,-0.00000,0.35241,-0.00000,-0.00000,-4.45162,-9.89430,0.00000,1.05790,-0.00000,3.47901,-0.08540,-5.62223,2.52364,-1.54350,1612.96824,4.05826,1553.50855,0.91049,1612.96824,4.05826,1553.50855,0.91049,1617.12870,4.36268,1617.12870,4.36268,1542.87130,0.58447,1542.87130,0.58447
2.46000,0.22290,0.03654,-0.05021,-0.00000,0.27479,0.00000,0.11588,-0.03269,-0.10996,-0.00000,0.34580,-0.00000,0.00000,-4.71416,-9.87144,0.00000,1.05098,-0.00000,3.48001,-0.14858,-5.82208,2.53130,-1.54933,1615.05958,4.20991,1552.50012,0.87649,1615.05958,4.20991,1552.50012,0.87649,1616.88585,4.34461,1616.88585,4.34461,1543.11415,0.59111,1543.11415,0.59111
2.48000,0.22452,0.03576,-0.05300,-0.00000,0.28157,0.00000,0.11590,-0.03940,-0.11238,-0.00000,0.33887,-0.00000,0.00000,-4.97526,-9.84785,0.00000,1.04379,-0.00000,3.48097,-0.23194,-6.01407,2.53876,-1.55469,1617.11946,4.36200,1551.51653,0.84396,1617.11946,4.36200,1551.51653,0.84396,1616.63356,4.32588,1616.63356,4.32588,1543.36644,0.59805,1543.36644,0.59805
2.50000,0.22611,0.03483,-0.05585,-0.00000,0.28820,0.00000,0.11592,-0.04625,-0.11467,-0.00000,0.33167,-0.00000,0.00000,-5.23459,-9.82355,0.00000,1.03634,-0.00000,3.48188,-0.33680,-6.19812,2.54593,-1.56001,1619.14649,4.51429,1550.55913,0.81288,1619.14649,4.51429,1550.55913,0.81288,1616.37190,4.30649,1616.37190,4.30649,1543.62810,0.60528,1543.62810,0.60528
